Pogodbena cena / Odškodnina,Leto izgradnje dela stavbe,Novogradnja,Dejanska raba dela stavbe,Število sob,Površina dela stavbe,Uporabna površina,Statistična.regija
241306.3,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,103.6,81.7,Osrednjeslovenska
70000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,111.1,68.1,Pomurska
11150.33,1948,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,76.6,65.7,Jugovzhodna Slovenija
89000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,42.4,34.3,Osrednjeslovenska
128000,1953,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,87.3,68.1,Goriška
261874.26,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,104.3,81.4,Osrednjeslovenska
170000,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,70.8,56.3,Osrednjeslovenska
191164.18,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,78.6,58.6,Osrednjeslovenska
500,1870,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,5.5,5.5,Podravska
145000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56.1,51.9,Osrednjeslovenska
2500,1850,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,67.5,34.7,Pomurska
169389.99,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,69.5,53.6,Osrednjeslovenska
206895.46,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,85.9,66.8,Osrednjeslovenska
212000,1929,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,81.4,79.9,Osrednjeslovenska
46500,1952,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,42.9,38.6,Zasavska
179578.99,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,74,56,Osrednjeslovenska
90000,1990,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,204.5,125.4,Savinjska
48000,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53.6,44.4,Podravska
8000,1907,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,74.4,35.6,Pomurska
25000,1966,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,27.9,27.9,Podravska
41925,2009,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,350.4,214.1,Podravska
315060,2011,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,272.7,188.5,Osrednjeslovenska
60850,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63.2,55.5,Obalno-kraška
18000,1750,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,50.5,43.8,Podravska
6700,1996,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,120,68.9,Savinjska
205986.4,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,87.4,67.6,Osrednjeslovenska
63000,1760,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,34.7,34.7,Obalno-kraška
94500,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,86,85.2,Podravska
46000,1966,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,37.9,36.7,Podravska
2650,1890,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,155.8,63.4,Savinjska
127000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53.3,48.7,Osrednjeslovenska
108000,1990,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,40.2,32.2,Gorenjska
57000,1994,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,8,368,114,Osrednjeslovenska
32000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,23.4,19,Osrednjeslovenska
26500,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,29.4,25,Osrednjeslovenska
38500,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,30,28.7,Osrednjeslovenska
38000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,32.3,30.4,Osrednjeslovenska
244656.02,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,103.1,81.8,Osrednjeslovenska
48942.5,1946,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,379.8,120,Podravska
38000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.4,29.3,Podravska
58000,1961,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69.4,62.7,Podravska
247618.24,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,106,82.2,Osrednjeslovenska
12111,1890,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,24,22.6,Podravska
172113.1,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,69.5,53.6,Osrednjeslovenska
318605,1994,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,288.8,186.7,Goriška
120000,1920,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,24.2,18.3,Obalno-kraška
120000,1920,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,75.6,60,Obalno-kraška
120000,1920,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,23.9,23.9,Obalno-kraška
120000,1920,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,54,43,Obalno-kraška
102794,2001,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,63.7,53.2,Jugovzhodna Slovenija
125000,2016,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,286,187.8,Osrednjeslovenska
30124,1961,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,66.8,56.5,Savinjska
23000,1973,NA,1121001 - Stanovanje v samostoječi stavbi z dvema stanovanjema,4,187.8,94.8,Goriška
15625,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.3,42,Osrednjeslovenska
192827.82,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,80,61.3,Osrednjeslovenska
88000,1940,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,41.6,37.9,Osrednjeslovenska
272000,1953,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,101.2,59.8,Obalno-kraška
6500,1975,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,400.5,55.5,Savinjska
30000,1957,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54.5,51.5,Zasavska
80000,1977,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,199,77,Goriška
209820,2016,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,132.7,110.9,Osrednjeslovenska
140673.07,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,66.7,47,Osrednjeslovenska
207930.77,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,80.2,70.2,Osrednjeslovenska
189646,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,79.9,61.2,Osrednjeslovenska
713136.08,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,508.6,219.2,Osrednjeslovenska
233040.1,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,100.1,77.6,Osrednjeslovenska
347842.82,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,165.6,113.2,Osrednjeslovenska
228332.98,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,102.2,77.4,Osrednjeslovenska
235400.64,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,100.2,77.4,Osrednjeslovenska
206116.62,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,96.6,60.9,Osrednjeslovenska
305289.77,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,126.9,108.2,Osrednjeslovenska
202748.87,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,96.6,60.9,Osrednjeslovenska
114563.85,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,55.3,35.6,Osrednjeslovenska
201646.25,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,70,60.2,Osrednjeslovenska
204806.49,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,96.9,60.9,Osrednjeslovenska
115518.19,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,55.3,35.6,Osrednjeslovenska
116472.53,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,55,35.3,Osrednjeslovenska
714609.97,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,409.4,220.6,Osrednjeslovenska
341176.9,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,155.4,112.4,Osrednjeslovenska
237554.17,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,100.8,77.8,Osrednjeslovenska
105450.73,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,36.7,30.6,Osrednjeslovenska
137888.14,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,59.7,47,Osrednjeslovenska
196003.2,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,82.4,61,Osrednjeslovenska
107896,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,49.3,30.1,Osrednjeslovenska
236490,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,103,77.5,Osrednjeslovenska
112245.27,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.6,35.5,Osrednjeslovenska
137493.82,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,59.5,46.8,Osrednjeslovenska
106155.49,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,49.3,30.1,Osrednjeslovenska
194532.35,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,82.3,60.8,Osrednjeslovenska
296913.06,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,118,108,Osrednjeslovenska
110419.48,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.4,35.3,Osrednjeslovenska
108428.89,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,49.3,30.1,Osrednjeslovenska
137520.34,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,59.7,47,Osrednjeslovenska
192946.5,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,82.5,61,Osrednjeslovenska
111332.38,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,48.6,35.5,Osrednjeslovenska
241036.08,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,103,77.5,Osrednjeslovenska
196810.5,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,66.6,60.5,Osrednjeslovenska
177700,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,90.4,81.6,Podravska
158408.8,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,98.5,76.4,Podravska
122200,2016,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,109.2,67.1,Savinjska
154932,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80.4,73,Podravska
150800,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,95.8,65.9,Podravska
247465,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,132.6,119.1,Podravska
133900,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,65.7,65.7,Podravska
286797,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,147,118.8,Podravska
266000,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,114.7,98.5,Osrednjeslovenska
316026,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,169.6,114.1,Podravska
181000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,94.5,86.2,Podravska
263348.54,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,145.6,118.9,Podravska
63460.04,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,44.9,36.8,Podravska
161705,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,79.7,72.2,Podravska
247700,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,132,118.7,Podravska
210000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,105.4,89.6,Podravska
144500,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,84.3,76.1,Podravska
139589,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.9,60.5,Podravska
141000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,65.8,65.8,Podravska
188235,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,145,81.5,Podravska
179144,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,90.5,81.8,Podravska
289000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,161.1,119.4,Podravska
249971,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,146.2,119.7,Podravska
274897,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,132.4,119.1,Podravska
224000,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,83.5,70.2,Osrednjeslovenska
283643,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,112,82.1,Osrednjeslovenska
269141,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,115.9,73.9,Osrednjeslovenska
212678,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67.7,58.3,Osrednjeslovenska
109396,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30.8,26.9,Osrednjeslovenska
272000,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,79.9,75.2,Osrednjeslovenska
227265,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,72,63.3,Osrednjeslovenska
269408,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,126.6,68.6,Osrednjeslovenska
284365,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,77.3,73.2,Osrednjeslovenska
177510,2017,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,44.4,40.4,Osrednjeslovenska
270000,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,97.9,77.2,Osrednjeslovenska
140000,2018,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,64.5,52.3,Osrednjeslovenska
763169.68,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,33.5,30.5,Pomurska
763169.68,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,33.5,30.5,Pomurska
763169.68,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,73.8,66.6,Pomurska
763169.68,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,60.3,57.3,Pomurska
763169.68,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,64.6,57.3,Pomurska
763169.68,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,64.4,57.3,Pomurska
61000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,44.7,41.5,Pomurska
92500,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,64.2,55,Koroška
117800,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,92.6,75.3,Koroška
68000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,49,39.8,Koroška
47000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,63.9,55.3,Koroška
47000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,63.9,55.3,Koroška
48500,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67.1,55.3,Koroška
50000,2019,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.4,39.8,Koroška
154189,2010,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,119.9,102.8,Savinjska
30000,1880,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,175.1,175.1,Podravska
47000,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,32.1,28.2,Osrednjeslovenska
43000,1900,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,117.1,85,Savinjska
45000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,53,51.3,Savinjska
33000,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26.7,24.3,Podravska
20000,1965,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,252.5,109.8,Osrednjeslovenska
40000,1953,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,224,164.9,Jugovzhodna Slovenija
9000,1975,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,19.3,19.3,Jugovzhodna Slovenija
260000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,43.4,30.4,Osrednjeslovenska
260000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.5,38.5,Osrednjeslovenska
260000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,63.9,63.9,Osrednjeslovenska
71000,1935,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,43.9,43.9,Obalno-kraška
25500,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.5,40.5,Zasavska
147000,2000,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,70.6,61.6,Osrednjeslovenska
120000,1920,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,136.6,65.1,Savinjska
146342.63,2010,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,127.6,95,Obalno-kraška
159000,1990,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,76.1,70.4,Osrednjeslovenska
75000,1950,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.7,54,Primorsko-notranjska
25000,1895,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,140,140,Goriška
4000,1955,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,16.5,16.5,Osrednjeslovenska
55000,2011,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,53.3,26.7,Jugovzhodna Slovenija
165500,2008,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,54.8,39.4,Osrednjeslovenska
135000,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.4,41.9,Osrednjeslovenska
45000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.8,52.5,Savinjska
5000,1985,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,15,12.2,Goriška
